Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
Dataset,7,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,160.0,24.0,0.0,86.95652173913044,13.043478260869565,0.0,0.4792452830188677,0.13440920640220783,0.35889916385233545,52.56856689649951,99.91478120136595,113.21860529064342,1693.041748378671,-1579.8231430880276,0.6153185070143664,9.201313849884082,-8.585995342869715,40.34742719399961,0.2192794956195631,35.63674635491556,0.5357142857142857,15.0,0.07051282051282051,11.0,0.9294871794871795,145.0,0.4642857142857143,13.0,0.5769230769230769,0.5357142857142857,0.5555555555555555,0.4796971865370001,0.8836996336996337,0.4894764070644771,0.8695652173913043,0.40436375218983917,0.5956362478101608,0.13043478260869565,0.8658608864993016,0.8695652173913043,0.8675651558509492,0.47969718653700005,0.8840878324573976,0.9043410753622187,0.7395612172682235,0.8695652173913043,0.003,0.0,0.002973669,5.07097E-4,2.973669,0.507097,52380.0,403684.0,77930.0,88.04347826086956,51.630434782608695,?,?
Dataset,7,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,141.0,43.0,0.0,76.6304347826087,23.369565217391305,0.0,0.1561433447098974,0.23016358072155785,0.46869975016829996,90.01890505991659,130.48242432369722,113.21860529064342,3923.787573682759,-3810.5689683921155,0.6153185070143664,21.324932465667167,-20.709613958652803,-13.992749205193872,-0.07604755002822756,-12.359054564638994,0.32142857142857145,9.0,0.15384615384615385,24.0,0.8461538461538461,132.0,0.6785714285714286,19.0,0.2727272727272727,0.32142857142857145,0.2950819672131148,0.15690049821342392,0.7532051282051282,0.3638729223921115,0.7663043478260869,0.5987219302436694,0.4012780697563307,0.23369565217391305,0.7826479595843258,0.7663043478260869,0.7739789794321613,0.15690049821342392,0.7526228300684822,0.8427765277601674,0.577508410316655,0.7663043478260869,0.003,0.0,0.0029414729999999996,5.177129999999999E-4,2.941473,0.517713,52384.0,403684.0,77930.0,80.97826086956522,54.07608695652174,?,?
Dataset,7,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,148.0,36.0,0.0,80.43478260869566,19.565217391304348,0.0,0.07718027305656171,0.19630936301312052,0.43916581619623946,77.81044879149698,124.10874560547362,110.70539784308755,2947.5571747600966,-2836.851776917009,0.6016597708863454,16.019332471522265,-15.417672700635919,3.309611852020069,0.01798702093489168,2.989566829172207,0.14814814814814814,4.0,0.08280254777070063,13.0,0.9171974522292994,144.0,0.8518518518518519,23.0,0.23529411764705882,0.14814814814814814,0.1818181818181818,0.07984824304749219,0.7402689313517339,0.262369321027764,0.8043478260869565,0.739002225709509,0.260997774290491,0.1956521739130435,0.770272753725286,0.8043478260869565,0.7851339481774265,0.07984824304749219,0.7402689313517338,0.8465441722886691,0.5353535353535354,0.8043478260869565,0.004,0.0,0.0032437209999999998,5.0778E-4,3.243721,0.50778,52376.0,403684.0,77930.0,80.97826086956522,51.08695652173913,?,?
Dataset,7,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,157.0,27.0,0.0,85.32608695652173,14.673913043478262,0.0,0.45574057843996507,0.15188497573512422,0.3692386087392953,60.202111326935345,104.34723940186447,110.70539784308755,337.450164690105,-226.74476684701744,0.6016597708863454,1.8339682863592663,-1.232308515472921,27.4416645129396,0.1491394810485848,24.788009480653397,0.5925925925925926,16.0,0.10191082802547771,16.0,0.8980891719745223,141.0,0.4074074074074074,11.0,0.5,0.5925925925925926,0.5423728813559322,0.4580731576315253,0.8862939372493512,0.5166099093337524,0.8532608695652174,0.3625791049981025,0.6374208950018975,0.14673913043478262,0.8648812929061785,0.8532608695652174,0.8582914195362413,0.4580731576315253,0.8868978019836508,0.9118235577734373,0.7274971202896166,0.8532608695652174,0.003,0.001,0.002936968,5.10609E-4,2.936968,0.510609,52380.0,403684.0,77930.0,89.1304347826087,55.16304347826087,?,?
Dataset,7,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,153.0,31.0,0.0,83.15217391304348,16.847826086956523,0.0,0.21948549534756462,0.16203530877159747,0.3923547000130428,64.22536297845414,110.8798723743827,110.70539784308755,862.6168719965774,-751.9114741534898,0.6016597708863454,4.688135173894443,-4.086475403008097,22.053496850980686,0.11985596114663416,19.9208866782079,0.25925925925925924,7.0,0.07006369426751592,11.0,0.9299363057324841,146.0,0.7407407407407407,20.0,0.3888888888888889,0.25925925925925924,0.3111111111111111,0.22534730233086273,0.8651804670912951,0.5410176910914188,0.8315217391304348,0.6423261741386914,0.3576738258613085,0.16847826086956522,0.8075235725510738,0.8315217391304348,0.8170211333961501,0.22534730233086273,0.8648785347241453,0.9101796688867729,0.6075679394564844,0.8315217391304348,0.003,0.001,0.003231433,5.162830000000001E-4,3.231433,0.516283,52384.0,403684.0,77930.0,86.41304347826087,52.17391304347826,?,?
Dataset,7,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,155.0,29.0,0.0,84.23913043478261,15.76086956521739,0.0,0.3801115241635686,0.1604394370504461,0.3893777579476878,63.592812941458995,110.03858525264944,110.70539784308755,1703.517946686021,-1592.8125488429337,0.6016597708863454,9.258249710250114,-8.65658993936377,23.50200048796762,0.12772826352156316,21.22931758149595,0.48148148148148145,13.0,0.09554140127388536,15.0,0.9044585987261147,142.0,0.5185185185185185,14.0,0.4642857142857143,0.48148148148148145,0.4727272727272727,0.3801983924044275,0.8535031847133758,0.43465113354416407,0.842391304347826,0.45645122414023,0.54354877585977,0.15760869565217392,0.8448150581302755,0.842391304347826,0.84357233959262,0.38019839240442754,0.8555160671610409,0.8888867601874036,0.6900377577693871,0.842391304347826,0.003,0.0,0.0029642590000000003,5.08127E-4,2.964259,0.508127,52380.0,403684.0,77930.0,85.8695652173913,52.17391304347826,?,?
Dataset,7,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,148.0,36.0,0.0,80.43478260869566,19.565217391304348,0.0,0.2638364080906868,0.19584183483867604,0.42885843989730005,77.62513630044803,121.19586965801294,110.70539784308755,1968.3793403329855,-1857.6739424898979,0.6016597708863454,10.69771380615753,-10.096054035271184,2.471914769296844,0.013434319398352412,2.2328764608212737,0.4074074074074074,11.0,0.12738853503184713,20.0,0.8726114649681529,137.0,0.5925925925925926,16.0,0.3548387096774194,0.4074074074074074,0.3793103448275862,0.2647234708628569,0.8027836753951404,0.33292421093075064,0.8043478260869565,0.5243289537113963,0.47567104628860374,0.1956521739130435,0.816099698411389,0.8043478260869565,0.8098321806838517,0.2647234708628569,0.8027836753951404,0.8683488306596503,0.6315906562847609,0.8043478260869565,0.003,0.0,0.002949225,5.103180000000001E-4,2.949225,0.510318,52380.0,403684.0,77930.0,84.23913043478261,53.53260869565217,?,?
Dataset,7,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,154.0,30.0,0.0,83.69565217391305,16.304347826086957,0.0,0.23098356088046826,0.15892167599281629,0.3884381062787462,62.99122335225259,109.77303865125748,110.70539784308755,1306.18269859277,-1195.4773007496824,0.6016597708863454,7.098819014091141,-6.497159243204796,24.23625454586768,0.13171877470580262,21.892568039202434,0.25925925925925924,7.0,0.06369426751592357,10.0,0.9363057324840764,147.0,0.7407407407407407,20.0,0.4117647058823529,0.25925925925925924,0.3181818181818182,0.23896820753202536,0.8854682708185893,0.4758044363837855,0.8369565217391305,0.6413915299957946,0.35860847000420526,0.16304347826086957,0.8114959339632756,0.8369565217391305,0.8209449568145222,0.23896820753202538,0.8851663384514394,0.9059654474140612,0.6127946127946129,0.8369565217391305,0.003,0.001,0.0029642369999999998,5.06442E-4,2.964237,0.506442,52380.0,403684.0,77930.0,86.95652173913044,52.44565217391305,?,?
Dataset,8,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1657.0,185.0,155.0,30.0,0.0,83.78378378378379,16.216216216216218,0.0,0.2338487023743789,0.15912948438780103,0.38684317993594153,62.36254319208562,107.93630497271894,113.4505525388883,2486.1308768641543,-2372.680324325266,0.6132462299399368,13.43854528034678,-12.825299050406844,25.74856210264052,0.13918141677102983,22.695845481946407,0.25,7.0,0.05732484076433121,9.0,0.9426751592356688,148.0,0.75,21.0,0.4375,0.25,0.3181818181818182,0.24566949031900343,0.890582347588717,0.496559084170565,0.8378378378378378,0.645162678602169,0.354837321397831,0.16216216216216217,0.8094114824884056,0.8378378378378378,0.818709395396512,0.24566949031900343,0.8900031970095664,0.9070776688381466,0.6130786391522587,0.8378378378378378,0.003,0.001,0.002942962,5.109989999999999E-4,2.942962,0.510999,52376.0,403463.0,78151.0,87.02702702702703,52.7027027027027,?,?
Dataset,8,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1657.0,185.0,146.0,39.0,0.0,78.91891891891892,21.08108108108108,0.0,0.1671476393858943,0.2065152941114377,0.44071089948078307,80.93295217035276,122.96638151675863,113.4505525388883,1431.321506429779,-1317.8709538908906,0.6132462299399368,7.736873007728535,-7.123626777788598,-0.058953119104340895,-3.1866550867211293E-4,-0.051963712635187995,0.2857142857142857,8.0,0.12101910828025478,19.0,0.8789808917197452,138.0,0.7142857142857143,20.0,0.2962962962962963,0.2857142857142857,0.2909090909090909,0.16718576577307778,0.7836669699727025,0.35401223346441923,0.7891891891891892,0.6244940117551583,0.3755059882448417,0.21081081081081082,0.7860696139177152,0.7891891891891892,0.7876073476073477,0.16718576577307778,0.7836669699727025,0.864994909845633,0.5835497835497836,0.7891891891891892,0.003,0.0,0.0029271289999999997,5.11692E-4,2.927129,0.511692,52376.0,403463.0,78151.0,82.70270270270271,53.24324324324324,?,?
Dataset,8,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,156.0,28.0,0.0,84.78260869565217,15.217391304347826,0.0,0.373083475298126,0.15397668326631345,0.38719242604345994,61.031194052508184,109.42100803838852,110.70539784308794,490.86820133159745,-380.1628034885095,0.6016597708863475,2.667761963758682,-2.0661021928723344,26.183411423875995,0.14230114904280433,23.651431577878387,0.4444444444444444,12.0,0.08280254777070063,13.0,0.9171974522292994,144.0,0.5555555555555556,15.0,0.48,0.4444444444444444,0.4615384615384615,0.37345809716732115,0.8957301250294881,0.5092384947084371,0.8478260869565217,0.48618419028277793,0.5138158097172221,0.15217391304347827,0.8431993437243643,0.8478260869565217,0.8453812285677998,0.37345809716732115,0.8959314132742545,0.9128958841484133,0.6864654333008763,0.8478260869565217,0.003,0.0,0.002971176,5.066230000000001E-4,2.971176,0.506623,52376.0,403684.0,77930.0,85.8695652173913,51.630434782608695,?,?
Dataset,8,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,152.0,32.0,0.0,82.6086956521739,17.391304347826086,0.0,0.3261615930418859,0.17532811520416355,0.4080015712710267,69.49418570978425,115.30169550556022,110.70539784308794,4555.092435029642,-4444.387037186554,0.6016597708863475,24.755937146900227,-24.15427737601388,14.588816582325762,0.0792870466430748,13.178053524547844,0.4444444444444444,12.0,0.10828025477707007,17.0,0.89171974522293,140.0,0.5555555555555556,15.0,0.41379310344827586,0.4444444444444444,0.4285714285714286,0.32645122906144874,0.827789573012503,0.37108971353939363,0.8260869565217391,0.4899227668543648,0.5100772331456352,0.17391304347826086,0.8314068772065581,0.8260869565217391,0.8286351329829592,0.32645122906144874,0.8263805552991373,0.8800919510704768,0.6630036630036631,0.8260869565217391,0.003,0.001,0.002920672,5.15141E-4,2.920672,0.515141,52380.0,403684.0,77930.0,85.32608695652173,52.44565217391305,?,?
Dataset,8,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,146.0,38.0,0.0,79.34782608695652,20.652173913043477,0.0,0.17527718801604147,0.20432490016251206,0.43790588843841094,80.98753893801937,123.75268862696902,110.70539784308794,1693.8310281175081,-1583.1256302744202,0.6016597708863475,9.205603413682109,-8.603943642795763,-2.8526833118739776,-0.01550371365148901,-2.5768240460301,0.2962962962962963,8.0,0.12101910828025478,19.0,0.8789808917197452,138.0,0.7037037037037037,19.0,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.17527718801604153,0.771172446331682,0.330510309605059,0.7934782608695652,0.6182010728535237,0.38179892714647634,0.20652173913043478,0.7934782608695652,0.7934782608695652,0.7934782608695652,0.17527718801604153,0.7715750228212152,0.8614869415768162,0.5876385940080208,0.7934782608695652,0.003,0.0,0.002930012,5.07552E-4,2.930012,0.507552,52380.0,403684.0,77930.0,82.06521739130434,52.98913043478261,?,?
Dataset,8,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,156.0,28.0,0.0,84.78260869565217,15.217391304347826,0.0,0.3073406829792955,0.15189836914294647,0.3834579734876718,60.20742002468413,108.36564761385374,110.70539784308794,501.24684968283884,-390.5414518397509,0.6016597708863475,2.7241676613197763,-2.122507890433429,27.4732957086542,0.14931138972094674,24.8165818866343,0.3333333333333333,9.0,0.06369426751592357,10.0,0.9363057324840764,147.0,0.6666666666666666,18.0,0.47368421052631576,0.3333333333333333,0.391304347826087,0.3135420182405037,0.8808681292757726,0.49962848247367586,0.8478260869565217,0.5781870211391119,0.421812978860888,0.15217391304347827,0.8296858747659662,0.8478260869565217,0.8364839319470698,0.3135420182405037,0.881874570499605,0.9089372476162916,0.6521739130434783,0.8478260869565217,0.003,0.0,0.002940252,5.05897E-4,2.940252,0.505897,52376.0,403684.0,77930.0,86.41304347826087,52.17391304347826,?,?
Dataset,8,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,149.0,35.0,0.0,80.97826086956522,19.02173913043478,0.0,0.29447852760736226,0.1920900440681133,0.4305879778561799,76.13805224521744,121.68463899897182,110.70539784308794,1898.5307092578043,-1787.8253114147165,0.6016597708863475,10.318101680748937,-9.71644190986259,5.75026863988458,0.03125145999937272,5.194208007847024,0.4444444444444444,12.0,0.12738853503184713,20.0,0.8726114649681529,137.0,0.5555555555555556,15.0,0.375,0.4444444444444444,0.4067796610169491,0.29598573262344713,0.8279075253597546,0.42552722832397827,0.8097826086956522,0.4927266992830549,0.5072733007169451,0.19021739130434784,0.8240846681922196,0.8097826086956522,0.816303691991424,0.29598573262344713,0.8295178313178866,0.880707753476219,0.6467555263013548,0.8097826086956522,0.003,0.001,0.002932713,5.22605E-4,2.932713,0.522605,52376.0,403684.0,77930.0,83.15217391304348,51.90217391304348,?,?
Dataset,8,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,152.0,32.0,0.0,82.6086956521739,17.391304347826086,0.0,0.28352397176928695,0.1762390106733843,0.4033289426237948,69.85523412935184,113.98120547946715,110.70539784308794,1871.7297309223604,-1761.0243330792725,0.6016597708863475,10.172444189795437,-9.57078441890909,15.702532564083933,0.08533985089176051,14.184071300968046,0.37037037037037035,10.0,0.09554140127388536,15.0,0.9044585987261147,142.0,0.6296296296296297,17.0,0.4,0.37037037037037035,0.3846153846153846,0.2838086648401364,0.8249587166784619,0.4149401261860017,0.8260869565217391,0.5512579874252542,0.4487420125747459,0.17391304347826086,0.8207273721629752,0.8260869565217391,0.8232928326489142,0.2838086648401364,0.8246567843113121,0.8704784607538713,0.6416747809152872,0.8260869565217391,0.003,0.0,0.002938542,5.054300000000001E-4,2.938542,0.50543,52376.0,403684.0,77930.0,86.41304347826087,54.34782608695652,?,?
Dataset,8,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,159.0,25.0,0.0,86.41304347826087,13.58695652173913,0.0,0.48104693140794197,0.1385373177683679,0.3507360704392576,54.18310584302682,97.64223845275781,113.2186052906433,1307.1562404138567,-1193.9376351232133,0.6153185070143657,7.104110002249222,-6.488791495234855,38.0799062788601,0.20695601238510924,33.633965178342585,0.5714285714285714,16.0,0.08333333333333333,13.0,0.9166666666666666,143.0,0.42857142857142855,12.0,0.5517241379310345,0.5714285714285714,0.5614035087719299,0.48115060639383855,0.84878663003663,0.5477286858915016,0.8641304347826086,0.3760351966873705,0.6239648033126294,0.1358695652173913,0.8661459592784253,0.8641304347826086,0.8651038332585272,0.48115060639383855,0.8496600772415989,0.8914912084712426,0.7405088283409489,0.8641304347826086,0.003,0.0,0.002966578,5.12961E-4,2.966578,0.512961,52376.0,403684.0,77930.0,89.67391304347827,54.34782608695652,?,?
Dataset,8,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,153.0,31.0,0.0,83.15217391304348,16.847826086956523,0.0,0.31704980842911895,0.16616366152385442,0.3945094464527758,64.98800037882353,109.82841141535417,113.2186052906433,1251.5467879150287,-1138.3281826243854,0.6153185070143657,6.8018847169295045,-6.186566209915138,21.478351479642978,0.11673017108501618,18.970690748667973,0.39285714285714285,11.0,0.08974358974358974,14.0,0.9102564102564102,142.0,0.6071428571428571,17.0,0.44,0.39285714285714285,0.4150943396226415,0.3177445452811672,0.8745421245421245,0.474115977748713,0.8315217391304348,0.5284081860168817,0.4715918139831183,0.16847826086956522,0.8241345365053322,0.8315217391304348,0.8275557638970272,0.3177445452811672,0.8745421245421244,0.9006497438958563,0.6583408206049716,0.8315217391304348,0.003,0.001,0.002975671,5.11314E-4,2.975671,0.511314,52380.0,403684.0,77930.0,86.41304347826087,53.26086956521739,?,?
Dataset,9,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1657.0,185.0,156.0,29.0,0.0,84.32432432432432,15.675675675675675,0.0,0.39861002129806095,0.16241544980416586,0.39245221968638666,63.650306807949256,109.5013293973667,113.4505525388883,2174.0880503595795,-2060.6374978206914,0.6132462299399368,11.75182729924097,-11.138581069301035,23.443328076629907,0.1267206923061076,20.66391705637049,0.5,14.0,0.09554140127388536,15.0,0.9044585987261147,142.0,0.5,14.0,0.4827586206896552,0.5,0.49122807017543857,0.3986957595645409,0.8407643312101911,0.45443614553335154,0.8432432432432433,0.43878464451712856,0.5612153554828714,0.15675675675675677,0.8455540421057662,0.8432432432432433,0.8443678923584756,0.39869575956454095,0.8403782308240907,0.890679973322137,0.6992881564934701,0.8432432432432433,0.003,0.001,0.002924679,5.16487E-4,2.924679,0.516487,52380.0,403463.0,78151.0,85.4054054054054,51.891891891891895,?,?
Dataset,9,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1657.0,185.0,153.0,32.0,0.0,82.70270270270271,17.2972972972973,0.0,0.21087709944014935,0.17782322346271287,0.41079371225064437,69.68858408869106,114.61894045463906,113.4505525388883,1130.6831266956135,-1017.2325741567251,0.6132462299399368,6.111800684841154,-5.498554454901217,15.28206915918307,0.0826057792388274,13.470246567503246,0.25,7.0,0.07006369426751592,11.0,0.9299363057324841,146.0,0.75,21.0,0.3888888888888889,0.25,0.30434782608695654,0.217597125272703,0.8477024567788899,0.4485659942458891,0.827027027027027,0.6470907212945429,0.3529092787054571,0.17297297297297298,0.8007912103720486,0.827027027027027,0.8108949529239384,0.217597125272703,0.8474128814893146,0.8920963756318413,0.6027911969940956,0.827027027027027,0.003,0.0,0.002942631,5.066070000000001E-4,2.942631,0.506607,52380.0,403463.0,78151.0,84.32432432432432,52.7027027027027,?,?
Dataset,9,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,151.0,33.0,0.0,82.06521739130434,17.934782608695652,0.0,0.22432294328053135,0.17145720144843046,0.40352532985405926,67.9598852977013,114.03670472804745,110.70539784308794,1867.6990721272791,-1756.9936742841912,0.6016597708863475,10.150538435474344,-9.548878664587996,15.428797044637465,0.08385215785129056,13.936806465847305,0.2962962962962963,8.0,0.08917197452229299,14.0,0.910828025477707,143.0,0.7037037037037037,19.0,0.36363636363636365,0.2962962962962963,0.32653061224489793,0.22588841595789286,0.8615239443264922,0.47358804059138865,0.8206521739130435,0.6135278521390402,0.38647214786095985,0.1793478260869565,0.8065467476699361,0.8206521739130435,0.8129073218492797,0.22588841595789286,0.8611213678369591,0.8854190213378885,0.6115411681914145,0.8206521739130435,0.003,0.0,0.00296774,5.23957E-4,2.96774,0.523957,52376.0,403684.0,77930.0,86.41304347826087,52.44565217391305,?,?
Dataset,9,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 170.25\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02604291726E7,1658.0,184.0,152.0,32.0,0.0,82.6086956521739,17.391304347826086,0.0,0.3261615930418859,0.17615465283950463,0.403956658649175,69.8217975127152,114.15859872282374,110.70539784308794,1182.1289358848846,-1071.4235380417967,0.6016597708863475,6.424613781983068,-5.822954011096721,13.611792502788486,0.07397713316732872,12.295509313901407,0.4444444444444444,12.0,0.10828025477707007,17.0,0.89171974522293,140.0,0.5555555555555556,15.0,0.41379310344827586,0.4444444444444444,0.4285714285714286,0.32645122906144874,0.7834394904458599,0.4180191451729207,0.8260869565217391,0.4899227668543648,0.5100772331456352,0.17391304347826086,0.8314068772065581,0.8260869565217391,0.8286351329829592,0.32645122906144874,0.78343949044586,0.8726005729871251,0.6630036630036631,0.8260869565217391,0.003,0.001,0.0029844710000000003,5.09877E-4,2.984471,0.509877,52380.0,403684.0,77930.0,85.32608695652173,53.80434782608695,?,?
